# Time-averaged data for fix E1
# TimeStep c_PE c_Tav c_T1 c_Tm
4180000 -17966.7 289.485 299.84 300.061
4200000 -17967.4 289.486 299.843 300.062
4220000 -17968.1 289.495 299.85 300.072
4240000 -17968.8 289.498 299.852 300.076
4260000 -17969.5 289.496 299.861 300.067
4280000 -17970.1 289.486 299.858 300.052
4300000 -17970.8 289.481 299.845 300.051
4320000 -17971.5 289.487 299.857 300.055
4340000 -17972.1 289.487 299.862 300.051
4360000 -17972.8 289.495 299.874 300.057
4380000 -17973.4 289.495 299.868 300.06
4400000 -17974.1 289.498 299.874 300.062
4420000 -17974.7 289.495 299.867 300.062
4440000 -17975.4 289.483 299.856 300.049
4460000 -17976 289.491 299.867 300.055
4480000 -17976.6 289.486 299.862 300.049
4500000 -17977.3 289.48 299.852 300.045
4520000 -17977.9 289.472 299.842 300.039
4540000 -17978.5 289.471 299.837 300.041
4560000 -17979.1 289.47 299.844 300.034
4580000 -17979.7 289.474 299.852 300.035
4600000 -17980.3 289.481 299.854 300.046
4620000 -17980.9 289.484 299.856 300.051
4640000 -17981.5 289.478 299.85 300.043
4660000 -17982.1 289.476 299.84 300.047
4680000 -17982.6 289.483 299.844 300.056
4700000 -17983.2 289.481 299.85 300.048
4720000 -17983.8 289.482 299.847 300.052
4740000 -17984.3 289.477 299.843 300.046
4760000 -17984.9 289.478 299.857 300.039
4780000 -17985.4 289.478 299.851 300.042
4800000 -17986 289.476 299.845 300.044
4820000 -17986.5 289.478 299.853 300.041
4840000 -17987.1 289.48 299.849 300.047
4860000 -17987.6 289.481 299.849 300.05
4880000 -17988.2 289.485 299.863 300.046
4900000 -17988.7 289.485 299.858 300.05
4920000 -17989.2 289.486 299.863 300.048
4940000 -17989.8 289.485 299.852 300.055
4960000 -17990.3 289.481 299.853 300.047
4980000 -17990.8 289.478 299.851 300.044
5000000 -17991.3 289.478 299.841 300.049
5020000 -17991.8 289.474 299.833 300.048
5040000 -17992.3 289.475 299.837 300.048
5060000 -17992.8 289.48 299.846 300.05
5080000 -17993.3 289.478 299.84 300.05
5100000 -17993.8 289.481 299.838 300.056
5120000 -17994.3 289.479 299.845 300.048
5140000 -17994.8 289.472 299.84 300.039
5160000 -17995.3 289.476 299.844 300.044
5180000 -17995.8 289.477 299.848 300.042
5200000 -17996.2 289.475 299.844 300.043
5220000 -17996.7 289.473 299.834 300.046
5240000 -17997.1 289.47 299.833 300.041
5260000 -17997.6 289.469 299.829 300.042
5280000 -17998.3 289.468 299.825 300.043
5300000 -17999.1 289.465 299.822 300.039
5320000 -17999.9 289.462 299.826 300.033
5340000 -18000.7 289.46 299.833 300.023
5360000 -18001.4 289.458 299.831 300.021
5380000 -18002.2 289.454 299.828 300.017
5400000 -18002.9 289.452 299.834 300.01
5420000 -18003.7 289.45 299.83 300.009
5440000 -18004.4 289.446 299.827 300.003
5460000 -18005.2 289.439 299.825 299.993
5480000 -18005.9 289.441 299.822 299.998
5500000 -18006.6 289.439 299.817 299.999
5520000 -18007.4 289.437 299.808 300
5540000 -18008.1 289.441 299.814 300.004
5560000 -18008.8 289.437 299.805 300.002
5580000 -18009.6 289.444 299.812 300.01
5600000 -18010.6 289.443 299.818 300.005
5620000 -18011.7 289.447 299.819 300.011
5640000 -18012.7 289.448 299.827 300.006
5660000 -18013.8 289.446 299.826 300.003
5680000 -18014.8 289.44 299.827 299.993
5700000 -18015.9 289.44 299.829 299.992
5720000 -18016.9 289.438 299.82 299.995
5740000 -18017.9 289.437 299.821 299.992
5760000 -18018.9 289.434 299.813 299.991
5780000 -18020 289.436 299.821 299.99
5800000 -18021 289.436 299.816 299.993
5820000 -18022 289.436 299.816 299.994
5840000 -18023 289.436 299.817 299.993
5860000 -18024 289.433 299.819 299.987
5880000 -18025 289.435 299.823 299.986
5900000 -18025.9 289.436 299.827 299.986
5920000 -18026.9 289.436 299.828 299.987
5940000 -18027.9 289.441 299.836 299.989
5960000 -18028.8 289.446 299.839 299.996
5980000 -18029.8 289.449 299.838 300.001
6000000 -18030.7 289.452 299.85 299.999
6020000 -18031.7 289.449 299.856 299.99
6040000 -18032.6 289.443 299.846 299.986
6060000 -18033.5 289.442 299.846 299.984
6080000 -18034.4 289.445 299.853 299.984
6100000 -18035.3 289.446 299.848 299.989
6120000 -18036.2 289.447 299.847 299.992
6140000 -18037.1 289.446 299.847 299.99
6160000 -18038 289.445 299.845 299.99
6180000 -18038.9 289.448 299.846 299.993
6200000 -18039.8 289.444 299.844 299.989
6220000 -18040.7 289.442 299.842 299.987
6240000 -18041.5 289.444 299.847 299.987
6260000 -18042.4 289.447 299.844 299.995
6280000 -18043.3 289.447 299.847 299.991
6300000 -18044.1 289.45 299.851 299.995
6320000 -18045 289.453 299.856 299.996
6340000 -18045.8 289.446 299.855 299.984
6360000 -18046.7 289.442 299.85 299.982
6380000 -18047.5 289.439 299.843 299.98
6400000 -18048.4 289.44 299.842 299.983
6420000 -18049.2 289.429 299.828 299.973
6440000 -18050 289.429 299.821 299.978
6460000 -18050.8 289.432 299.826 299.98
6480000 -18051.7 289.428 299.828 299.972
6500000 -18052.5 289.428 299.825 299.974
6520000 -18053.3 289.435 299.837 299.979
6540000 -18054.1 289.437 299.841 299.978
6560000 -18054.9 289.434 299.845 299.97
6580000 -18055.7 289.435 299.844 299.972
6600000 -18056.5 289.434 299.845 299.971
6620000 -18057.2 289.432 299.845 299.968
6640000 -18058 289.434 299.843 299.972
6660000 -18058.8 289.433 299.844 299.97
6680000 -18059.6 289.435 299.849 299.971
6700000 -18060.3 289.433 299.851 299.965
6720000 -18061.1 289.43 299.845 299.964
6740000 -18061.9 289.429 299.849 299.959
6760000 -18062.6 289.428 299.849 299.958
6780000 -18063.4 289.426 299.851 299.953
6800000 -18064.2 289.426 299.853 299.952
6820000 -18064.9 289.422 299.847 299.949
6840000 -18065.7 289.425 299.846 299.954
6860000 -18066.4 289.425 299.847 299.954
6880000 -18067.2 289.424 299.849 299.951
6900000 -18067.9 289.424 299.853 299.949
6920000 -18068.6 289.425 299.857 299.948
6940000 -18069.3 289.431 299.861 299.955
6960000 -18070 289.43 299.856 299.956
6980000 -18070.7 289.429 299.855 299.956
7000000 -18071.4 289.43 299.863 299.953
7020000 -18072.1 289.43 299.863 299.951
7040000 -18072.8 289.434 299.865 299.958
7060000 -18073.5 289.431 299.865 299.953
7080000 -18074.2 289.432 299.862 299.956
7100000 -18074.9 289.43 299.857 299.957
7120000 -18075.6 289.433 299.862 299.958
7140000 -18076.2 289.433 299.855 299.962
7160000 -18076.9 289.429 299.848 299.961
7180000 -18077.6 289.427 299.85 299.955
7200000 -18078.3 289.425 299.838 299.96
7220000 -18078.9 289.426 299.835 299.963
7240000 -18079.6 289.426 299.831 299.967
7260000 -18080.3 289.424 299.824 299.968
7280000 -18080.9 289.426 299.828 299.968
7300000 -18081.6 289.423 299.82 299.969
7320000 -18082.3 289.422 299.823 299.964
